ltv,cac,payback_months,net_value,recession_hit
70.86675542703874,49.54547588121373,22.0,21.321279545825007,0.0
33.32896444510399,51.37059719412637,999.0,-18.041632749022376,0.0
47.6221086878559,85.5110710075153,999.0,-37.8889623196594,0.0
62.177237871988034,140.0222294466717,999.0,-77.84499157468366,0.0
60.78989332527949,47.29406205526205,24.0,13.49583127001744,0.0
29.000453370618548,76.64589579961617,999.0,-47.645442428997626,0.0
32.81492873318502,67.07503237058516,999.0,-34.26010363740014,0.0
42.98431109855187,59.62947049377031,999.0,-16.645159395218442,0.0
89.99664481905155,36.910348842541325,13.0,53.08629597651023,0.0
45.16377977160912,87.30846884644217,999.0,-42.144689074833046,1.0
39.911272098374866,37.01237677337103,29.0,2.898895325003835,0.0
20.587609991241532,43.32234467394978,999.0,-22.734734682708247,0.0
36.49170721366553,58.62834052164224,999.0,-22.13663330797671,0.0
29.433158181366373,45.66249663703873,999.0,-16.229338455672355,0.0
41.48584108922431,34.27968129487137,26.0,7.206159794352942,0.0
20.41267822001556,47.74780880126667,999.0,-27.33513058125111,0.0
31.532883409782233,51.86975895971099,999.0,-20.33687554992876,0.0
26.65464774672686,88.23922749381083,999.0,-61.58457974708397,1.0
59.90608932654463,75.37266760482204,999.0,-15.46657827827741,0.0
28.764086889112367,37.432630254332395,999.0,-8.668543365220028,0.0
33.042497218838236,113.21148096082045,999.0,-80.16898374198222,0.0
39.13433734128117,108.60584924962667,999.0,-69.4715119083455,0.0
29.61761380046365,55.55492937555324,999.0,-25.937315575089592,0.0
129.9208664374678,46.674702729107175,11.0,83.24616370836063,0.0
68.36450040110358,56.79520133503001,26.0,11.569299066073576,0.0
33.740475208878216,43.58701780415551,999.0,-9.846542595277292,0.0
54.23764787199428,46.466555974849726,27.0,7.771091897144551,0.0
16.098589351705886,71.2739481995792,999.0,-55.17535884787331,0.0
